time_bin,label,Unnamed: 0,current_popularity,datetime,time,temp,humidity,rain_1h,wind_speed,wind_deg,press,source,day_name,hour
2020-04-06 14:20:00,1.0,374.0,32.0,2020-04-06 14:28:00,,55.1365130196303,51.162407804093256,2.5813862551375734e-05,16.115242256981034,357.36853633412306,1018.0072455336528,i,Monday,14
2020-04-06 15:05:00,1.0,378.0,41.0,2020-04-06 15:09:00,,56.42270719269603,46.224321758807754,-4.887592301176786e-06,21.138058401900828,343.329511703103,1017.8366041006648,i,Monday,15
2020-04-06 15:05:00,1.0,379.0,41.0,2020-04-06 15:19:00,,56.42270719269603,46.224321758807754,-4.887592301176786e-06,21.138058401900828,343.329511703103,1017.8366041006648,i,Monday,15
2020-04-06 16:05:00,1.0,384.0,46.0,2020-04-06 16:09:00,,58.27525592335661,44.80648642277553,8.385782641812865e-07,16.84951415481689,338.64980015720425,1017.5013875731944,i,Monday,16
2020-04-06 16:05:00,1.0,385.0,46.0,2020-04-06 16:19:00,,58.27525592335661,44.80648642277553,8.385782641812865e-07,16.84951415481689,338.64980015720425,1017.5013875731944,i,Monday,16
2020-04-06 17:05:00,1.0,390.0,49.0,2020-04-06 17:09:00,,59.220757267164366,37.43675970453914,-1.438772839109323e-07,9.289856669197821,337.2716873536713,1016.9050704601683,i,Monday,17
2020-04-06 17:05:00,1.0,391.0,45.0,2020-04-06 17:19:00,,59.220757267164366,37.43675970453914,-1.438772839109323e-07,9.289856669197821,337.2716873536713,1016.9050704601683,i,Monday,17
2020-04-06 17:50:00,1.0,395.0,64.0,2020-04-06 17:59:00,2020-04-06 18:00:00,60.08,35.0,0.0,5.4,230.0,1016.2,i,Monday,17
2020-04-06 19:05:00,0.0,402.0,59.0,2020-04-06 19:10:00,,62.243039890892675,38.37550819552316,-4.235351794911967e-09,13.842068350824986,228.9078583217204,1015.0857915450563,i,Monday,19
2020-04-07 08:05:00,0.0,427.0,18.0,2020-04-07 08:10:00,,51.23953828054138,33.89271552260876,4.469540085786803e-19,10.749274824459443,324.09715009620464,1015.099139544689,i,Tuesday,8
