time_bin,time,temp,humidity,rain_1h,wind_speed,wind_deg,press
2020-02-22 19:50:00,2020-02-22 20:00:00,50.0,19.0,0.0,22.3,270.0,1021.8
2020-02-22 20:05:00,,50.13583746344514,18.637873827334026,1.3472259164920464e-53,22.16659982807807,270.1133537947387,1021.7590962286747
2020-02-22 20:20:00,,50.13632396360548,19.01133636805261,3.398253092662694e-53,22.94908124079411,264.24761855960037,1021.747720373558
2020-02-22 20:35:00,,50.06864848196309,19.62913072474489,3.7501537225019936e-53,23.857022033113097,256.25807404466184,1021.7374843316621
2020-02-22 20:50:00,2020-02-22 21:00:00,50.0,20.0,0.0,24.1,250.0,1021.7
2020-02-22 21:05:00,,49.930378517716235,20.12394419381794,-7.852208074843288e-53,23.67801514145482,245.47339642561474,1021.635267378572
2020-02-22 21:20:00,,49.85978403511178,20.000963306198713,-1.980647050202787e-52,22.59106745747755,242.6782633215062,1021.5432864673774
2020-02-22 21:35:00,,49.589297534951434,20.377500765480125,-2.185749767819852e-52,21.358586044761505,241.0439985566445,1021.4546623224942
2020-02-22 21:50:00,2020-02-22 22:00:00,48.92,22.0,0.0,20.5,240.0,1021.4
2020-02-22 22:05:00,,47.85189143025748,24.86846100975833,4.5766022532567676e-52,20.01530932319303,239.54626765157266,1021.3792994998948
2020-02-22 22:20:00,,46.38497182572388,28.982883794755118,1.1544056991950451e-51,19.9045140143406,239.68280151136253,1021.3925608221786
2020-02-22 22:35:00,,44.97056630832834,33.105864682374346,1.273948323466891e-51,20.091461698317865,239.9779346154711,1021.4595417333732
2020-02-22 22:50:00,2020-02-22 23:00:00,44.06,36.0,0.0,20.5,240.0,1021.6
2020-02-22 23:05:00,,43.65327290073889,37.66528974763208,-2.6674392712056272e-51,21.130128919387005,239.74899766494923,1021.8139356220595
2020-02-22 23:20:00,,43.75038501054499,38.10173392527059,-6.728369490149992e-51,21.981848456478872,239.22492761031876,1022.1013485995516
2020-02-22 23:35:00,,44.0023046150786,37.9873111402738,-7.425114964019362e-51,22.542643765331306,239.08839375052892,1022.3880872772678
